"All Inlinks"
"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.iffgd.org/symptoms-causes/intestinal-gas/tips-on-controlling-gas.html","82322","","https://www.iffgd.org/symptoms-causes/intestinal-gas/tips-on-controlling-gas.html","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://www.ncbi.nlm.nih.gov/pubmed/16842469","233","","https://www.ncbi.nlm.nih.gov/pubmed/16842469","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://medlineplus.gov/ency/article/003120.htm","31994","","https://medlineplus.gov/ency/article/003120.htm","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","https://www.ncbi.nlm.nih.gov/pubmed/12198695","233","","https://www.ncbi.nlm.nih.gov/pubmed/12198695","302","Found","true"
"AHREF","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/pl/ulotka/index.php","242","","tutaj","301","Moved Permanently","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://gastrologia.mp.pl/objawy/68344,bol-brzucha","81238","","https://gastrologia.mp.pl/objawy/68344,bol-brzucha","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-PeppermintLeaves.png","65764","Liście mięty pieprzowej","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/lecznicza-moc-natury/","http://www.iberogast.pl/static/media/images/iberogast/HERB-PeppermintLeaves.png","65764","Liście mięty pieprzowej","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/wzdecia-i-gazy/","http://www.nejm.org/doi/full/10.1056/NEJMoa1004409","100","","http://www.nejm.org/doi/full/10.1056/NEJMoa1004409#t=article","302","Found","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/SYMPTOMS_Iberogast_46657_RET_smaller.jpg","56585"," Ból żołądka i skurcze jelit","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/twoje-dolegliwosci/","http://www.iberogast.pl/static/media/images/iberogast/SYMPTOMS_Iberogast_46657_RET_smaller.jpg","56585"," Ból żołądka i skurcze jelit","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/iberogast/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-Thumbnail-Hertiage.png","49132","Historyczne opakowania leku Iberogast","","200","OK","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-HeroHistory.jpg","41255","Historia opakowań leku Iberogast w Niemczech","","200","OK","true"
"HTTP Redirect","http://www.iberogast.pl/pl/homepage/index.php","http://www.iberogast.pl/pl/homepage/","232","","","301","Moved Permanently","true"
"IMG","http://www.iberogast.pl/pl/historia/","http://www.iberogast.pl/static/media/images/iberogast/IMAGE-History-1980.jpg","15476","Historyczne opakowanie leku Iberogast z lat 80.","","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/ulotka/","http://www.iberogast.pl/static/documents/Iberogast%20ulotka.pdf","566745","","POBIERZ ULOTKĘ","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","https://gastrologia.mp.pl/lista/93942,skurczowe-bole-brzucha","67595","","https://gastrologia.mp.pl/lista/93942,skurczowe-bole-brzucha","200","OK","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/bole-skurcze-brzucha/","http://emedicine.medscape.com/article/776663-overview","0","","http://emedicine.medscape.com/article/776663-overview","301","Moved Permanently","true"
"AHREF","http://www.iberogast.pl/pl/twoje-dolegliwosci/uczucie-ciezkosci/","https://www.iffgd.org/upper-gi-disorders/dyspepsia.html?showall=&start=1","85720","","https://www.iffgd.org/upper-gi-disorders/dyspepsia.html?showall=&start=1","200","OK","true"
